Amplitude,AUC,S_AUC,D_AUC,AUC_Ratio,Start_Datum_Area,End_Datum_Area,Datum_Area_Ratio,Max_Start_Datum_Diff,State,Channel,Pulse_ID
0.0031521182960822618,3.5234399174394664,0.6619945084458726,2.8614454089935935,0.23134969004308367,0.8713789453595533,0.3756194148764492,2.3198453297366752,0.003152157514618343,Congestion,Red,12
0.0033725107147973294,3.7419315808021985,0.7786780660123404,2.963253514789858,0.2627780789344853,0.9297804177930702,0.394932052389803,2.3542794568503775,0.0033725123614329706,Congestion,Red,13
0.003002452723794994,3.2786296807040998,1.3714678171171921,1.9071618635869076,0.7191145352171602,0.8803416913228884,0.21807737308744868,4.036831876958977,0.0028451043931618817,Congestion,Red,14
0.002975651368283851,3.0894436924697564,0.5801552298577206,2.5092884626120355,0.2312030834644694,0.7970952693084304,0.27367301969258295,2.912582578303875,0.0029757143906207536,Congestion,Red,15
0.0029481371059165455,3.0789852009968284,0.5885122831453483,2.49047291785148,0.2363054337700067,0.8039549169901063,0.2067583468771372,3.8883794977711035,0.002948202658683017,Congestion,Red,16
0.002752583983971716,2.8438356310261756,0.5872805012162015,2.256555129809974,0.26025533055142186,0.7643498854134392,0.13194561791419626,5.792916032349729,0.0027527252368200143,Congestion,Red,17
0.002836027519385241,2.75021768777282,0.6242898838463364,2.125927803926484,0.29365526086695126,0.7515879609162426,0.23731838872398747,3.167002628651651,0.002836065765171796,Congestion,Red,18
0.00275140003545858,2.8169150809388785,0.5755659294467346,2.241349151492144,0.2567944084318859,0.7525399649596837,0.2631631647173091,2.8595946008175765,0.00275140003545858,Congestion,Red,19
0.0023823838288614535,2.9213374257592797,0.46407035468879526,2.4572670710704845,0.18885629492712305,0.7268024971189068,0.26781241068403916,2.713849202367163,0.002382470720672749,Congestion,Red,20
0.0028505773134806425,2.9563888235224773,0.5242260854736227,2.432162738048855,0.2155390662280151,0.8344178651165627,0.2057038086980022,4.056404547869057,0.0028505904826815077,Congestion,Red,21
0.002611650388356552,2.9088022316784263,0.47761174071107504,2.431190490967351,0.19645179696348564,0.7810882517338222,0.23109164553968803,3.37999346497222,0.002611650388356552,Congestion,Red,22
0.0027495306072209194,2.9423517580050236,1.1367106827909006,1.8056410752141232,0.6295330220354579,0.7922796301534685,0.22757523152860795,3.481396568650191,0.002679018698126112,Congestion,Red,23
0.0027440815344174753,2.9324105881451508,0.5347410735627103,2.3976695145824403,0.2230253461999064,0.7618619062465246,0.2331414871928495,3.2678092407308412,0.0027440815344174753,Congestion,Red,24
0.002890186541258846,2.8399524143584154,0.5968150413541907,2.243137373004225,0.26606263554642606,0.8249828442780054,0.1608111692651069,5.13013398290744,0.0028902450135283963,Congestion,Red,25
0.002749481093446963,2.723709184701323,0.593341487779522,2.130367696921801,0.2785159992037289,0.7463497856388348,0.1841759476270882,4.05237380480329,0.0027495207212200577,Congestion,Red,26
0.0027383107310150227,2.897512004795594,0.5863699174323156,2.311142087363278,0.2537143521544752,0.7767058969939111,0.21154049174586753,3.671665365735277,0.0027383272353687788,Congestion,Red,27
0.002762241394609167,2.9909890487682302,1.0611663641217381,1.929822684646492,0.5498776507107564,0.718457250281946,0.2595672052044824,2.767904557572896,0.002657884780830824,Congestion,Red,28
0.0025790485260278745,2.83656030036268,0.4700124912752855,2.3665478090873946,0.1986068016333611,0.7370534888639391,0.263076775315217,2.8016668821518205,0.0025792446792889346,Congestion,Red,29
0.002142173648750208,1.3291619766296208,0.3868439334332506,0.9423180431963704,0.41052374644240563,0.3503881835387718,0.11685105652500617,2.998588065515596,0.002143046272977605,Congestion,Red,30
